timestamp,zone_id,cell_id,node_id,device_type,latency_ms,jitter_ms,packet_loss_pct,throughput_mbps,bandwidth_util_pct,cpu_pct,memory_pct,active_connections,queue_length,traffic_type,traffic_confidence,detection_method,is_peak_hour,day_of_week,hour_of_day,rssi_dbm,signal_quality_pct,channel,band_ghz,handover_event,handover_count,neighbor_count,channel_util_pct,connected_stations,tcp_retransmit_rate,mos_estimate,wifi_signal_category,wifi_signal_score,cellular_signal_category,cellular_signal_score,signal_health_overall,signal_dominant_link,signal_health_score,rsrp_dbm,rsrq_db,sinr_db,cqi,pci,cell_id_router,network_type_router,earfcn,enodeb_id,mcs,bler_proxy_pct,bler_delta,bler_trend,bler_severity,ho_status,ho_success_rate_pct,cssr_proxy_pct,latency_rolling_mean,latency_rolling_std,latency_trend,latency_volatility,jitter_rolling_mean,jitter_rolling_std,jitter_increasing,throughput_rolling_mean,throughput_rolling_std,throughput_volatility,anomaly_rate_recent,signal_degradation_rate,data_completeness_pct,required_metrics_pct,router_metrics_pct,data_quality_issues,skip_for_training,data_quality_rating,baseline_phase,hour_anomaly_rate,incident_recovery_time,collection_completion_pct,teams_in_meeting,data_source,anomaly_flag,anomaly_type,anomaly_score
2026-04-02T22:57:29.482350,Z2,C1,N1,workstation,39.5,5.333333333333333,0.0,0.0,0.0,7.1,60.0,19,19.75,browsing,0.33,process,True,Thursday,22,-101,80,44,5GHz,False,0,3,16,1,1.278,4.39,very_poor,10,poor,40,poor,cellular,40,-111.0,-12.0,14.0,9.0,361.0,b20301,5G,647332,b203,0,1.28,0.0,stable,low,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,none,False,excellent,True,100.0,-1.0,100.0,False,wifi+router,True,weak_signal,0.8
2026-04-02T22:58:14.595829,Z2,C1,N1,workstation,41.25,10.666666666666666,0.0,0.0,0.0,20.6,60.2,18,20.625,browsing,0.33,process,True,Thursday,22,-101,81,44,5GHz,False,0,3,16,1,0.87,4.39,very_poor,10,poor,40,poor,cellular,40,-111.0,-12.0,14.0,9.0,361.0,b20301,5G,647332,b203,0,0.87,-0.41,stable,low,none,0.0,0.0,40.38,0.88,1.75,1.75,8.0,2.67,1,0.0,0.0,0.0,100.0,0.0,100.0,100.0,100.0,none,False,excellent,True,100.0,-1.0,100.0,False,wifi+router,True,weak_signal,0.8
2026-04-02T23:04:14.088047,Z2,C1,N1,workstation,32.25,3.333333333333333,0.0,0.05,0.3333333333333333,0.0,62.5,24,16.14,browsing,0.33,process,True,Thursday,23,-99,76,44,5GHz,False,0,1,4,2,1.278,4.4,very_poor,10,poor,40,poor,cellular,40,-110.0,-12.0,15.0,9.0,361.0,b20301,5G,647332,b203,0,1.28,0.0,stable,low,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,none,False,excellent,True,100.0,-1.0,100.0,False,wifi+router,True,low_throughput,0.9
2026-04-02T23:07:50.056097,Z2,C1,N1,workstation,39.0,11.666666666666666,0.0,0.02,0.1333333333333333,15.8,60.2,21,19.506,browsing,0.33,process,True,Thursday,23,-59,80,44,5GHz,False,0,10,9,1,1.277,4.39,fair,60,unavailable,0,fair,wifi,60,-111.0,-12.0,14.0,9.0,361.0,b20301,4G,647332,0,0,1.28,0.0,stable,low,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,73.3,100.0,20.0,none,False,fair,True,100.0,-1.0,100.0,False,wifi,True,low_throughput,0.96
2026-04-02T23:08:34.872560,Z2,C1,N1,workstation,45.75,14.666666666666666,0.0,7.685389964333025,51.2359330955535,25.1,60.8,27,25.180616989299907,browsing,0.32,process,True,Thursday,23,-64,78,44,5GHz,False,0,2,7,1,1.496,4.38,poor,40,unavailable,0,poor,wifi,40,-111.0,-12.0,14.0,9.0,361.0,b20301,4G,647332,0,0,1.5,0.22,stable,low,none,0.0,100.0,42.38,3.38,6.75,6.75,13.17,1.5,1,3.85,3.83,7.67,50.0,-2.5,73.3,100.0,20.0,none,False,fair,True,50.0,-1.0,100.0,False,wifi,False,normal,0.0
2026-04-02T23:10:31.597155,Z2,C1,N1,workstation,33.25,6.333333333333333,0.0,0.03,0.2,0.4,58.9,22,16.634,browsing,0.33,process,True,Thursday,23,-101,84,44,5GHz,False,0,1,2,2,1.277,4.4,very_poor,10,poor,40,poor,cellular,40,-111.0,-12.0,14.0,9.0,361.0,b20301,5G,647332,b203,0,1.28,0.0,stable,low,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,none,False,excellent,True,100.0,-1.0,100.0,False,wifi+router,True,low_throughput,0.94
2026-04-02T23:11:16.624327,Z2,C1,N1,workstation,46.5,27.666666666666668,0.0,7.126576772509787,47.51051181673191,12.7,57.7,20,25.38797303175293,browsing,0.34,process,True,Thursday,23,-101,85,44,5GHz,False,0,1,2,2,1.374,4.37,very_poor,10,poor,40,poor,cellular,40,-111.0,-12.0,14.0,9.0,361.0,b20301,5G,647332,b203,0,1.37,0.09,stable,low,none,0.0,100.0,39.88,6.62,13.25,13.25,17.0,10.67,1,3.58,3.55,7.1,100.0,0.0,100.0,100.0,100.0,none,False,excellent,True,100.0,-1.0,100.0,False,wifi+router,True,weak_signal,0.8
2026-04-02T23:11:51.190223,Z2,C1,N1,workstation,40.5,18.666666666666668,0.0,7.126576772509787,47.51051181673191,11.2,57.7,20,22.38797303175293,browsing,0.34,process,True,Thursday,23,-101,85,44,5GHz,False,0,1,2,2,1.802,4.38,very_poor,10,poor,40,poor,cellular,40,-111.0,-12.0,15.0,9.0,361.0,b20301,5G,647332,b203,0,1.8,0.43,stable,low,none,0.0,100.0,40.08,5.42,7.25,13.25,17.56,8.74,1,4.76,3.35,7.1,100.0,0.0,100.0,100.0,100.0,none,False,excellent,True,100.0,-1.0,100.0,False,wifi+router,True,weak_signal,0.8
2026-04-02T23:12:26.205416,Z2,C1,N1,workstation,33.0,8.333333333333334,0.0,7.46524083515664,49.768272234377605,6.7,57.2,22,18.739572250546992,browsing,0.33,process,True,Thursday,23,-101,85,44,5GHz,False,0,1,5,2,0.098,4.39,very_poor,10,poor,40,poor,cellular,40,-111.0,-12.0,14.0,9.0,361.0,b20301,5G,647332,b203,0,0.1,-1.7,stable,none,none,0.0,100.0,38.31,5.61,-0.25,13.5,15.25,8.56,1,5.44,3.12,7.44,100.0,0.0,100.0,100.0,100.0,none,False,excellent,True,100.0,-1.0,100.0,False,wifi+router,True,weak_signal,0.8
2026-04-02T23:13:01.251634,Z2,C1,N1,workstation,35.0,5.333333333333333,0.0,7.46524083515664,49.768272234377605,39.8,58.1,21,19.739572250546992,browsing,0.33,process,True,Thursday,23,-99,85,44,5GHz,False,0,1,2,2,3.333,4.4,very_poor,10,poor,40,poor,cellular,40,-110.0,-12.0,14.0,9.0,361.0,b20301,5G,647332,b203,0,3.33,3.23,increasing,medium,none,0.0,100.0,37.65,5.19,1.75,13.5,13.27,8.62,0,5.84,2.91,7.44,100.0,0.4,100.0,100.0,100.0,none,False,excellent,True,100.0,-1.0,100.0,False,wifi+router,True,weak_signal,0.7
2026-04-02T23:13:35.907314,Z2,C1,N1,workstation,46.5,11.0,0.0,7.47644102586991,49.84294017246607,9.6,59.4,26,25.492932307760974,browsing,0.36,process,True,Thursday,23,-101,84,44,5GHz,False,0,1,14,2,0.105,4.39,very_poor,10,poor,40,poor,cellular,40,-111.0,-12.0,14.0,9.0,361.0,b20301,5G,647332,b203,0,0.1,-3.23,decreasing,none,none,0.0,100.0,39.12,5.77,13.25,13.5,12.89,7.92,1,6.12,2.73,7.45,100.0,0.0,100.0,100.0,100.0,none,False,excellent,True,100.0,-1.0,100.0,False,wifi+router,True,weak_signal,0.8
2026-04-02T23:14:10.934543,Z2,C1,N1,workstation,37.25,7.666666666666667,0.0,7.47644102586991,49.84294017246607,10.4,63.3,151,20.867932307760974,streaming,0.41,process,True,Thursday,23,-99,82,44,5GHz,False,0,1,9,2,0.229,4.39,very_poor,10,poor,40,poor,cellular,40,-110.0,-12.0,15.0,9.0,361.0,b20301,5G,647332,b203,0,0.23,0.13,stable,none,none,0.0,100.0,38.86,5.38,4.0,13.5,12.14,7.55,1,6.31,2.57,7.45,100.0,0.29,100.0,100.0,100.0,none,False,excellent,True,100.0,-1.0,100.0,False,wifi+router,True,weak_signal,0.7
2026-04-02T23:14:45.972980,Z2,C1,N1,workstation,49.0,23.33333333333333,0.0,7.575836684554187,50.50557789702792,9.7,63.4,146,26.772751005366256,streaming,0.41,process,True,Thursday,23,-101,85,44,5GHz,False,0,1,7,2,0.098,4.37,very_poor,10,poor,40,poor,cellular,40,-111.0,-12.0,14.0,9.0,361.0,b20301,5G,647332,b203,0,0.1,-0.13,decreasing,none,none,0.0,100.0,40.12,6.05,15.75,16.0,13.54,7.98,1,6.47,2.44,7.55,100.0,0.0,100.0,100.0,100.0,none,False,excellent,True,100.0,-1.0,100.0,False,wifi+router,True,weak_signal,0.8
2026-04-02T23:15:21.047350,Z2,C1,N1,workstation,40.5,7.666666666666667,0.0,7.575836684554187,50.50557789702792,8.1,62.3,116,22.522751005366256,streaming,0.42,process,True,Thursday,23,-101,85,44,5GHz,False,0,1,7,2,0.282,4.39,very_poor,10,poor,40,poor,cellular,40,-111.0,-12.0,15.0,12.0,361.0,b20301,5G,647332,b203,0,0.28,0.18,decreasing,none,none,0.0,100.0,40.17,5.7,7.25,16.0,12.89,7.74,1,6.59,2.33,7.55,100.0,0.0,100.0,100.0,100.0,none,False,excellent,True,100.0,-1.0,100.0,False,wifi+router,True,weak_signal,0.8
2026-04-02T23:15:56.090676,Z2,C1,N1,workstation,54.0,10.666666666666666,0.0,6.8987336430565565,45.99155762037704,2.7,63.4,115,29.069620092916967,streaming,0.43,process,True,Thursday,23,-99,78,44,5GHz,False,0,1,10,2,1.709,4.39,very_poor,10,poor,40,poor,cellular,40,-110.0,-12.0,14.0,9.0,361.0,b20301,5G,647332,b203,0,1.71,1.43,decreasing,low,none,0.0,100.0,41.55,6.82,20.75,21.0,12.67,7.38,1,6.62,2.21,7.55,100.0,0.2,100.0,100.0,100.0,none,False,excellent,True,100.0,-1.0,100.0,False,wifi+router,True,weak_signal,0.7
2026-04-02T23:16:31.150429,Z2,C1,N1,workstation,33.25,12.333333333333334,0.0,6.8987336430565565,45.99155762037704,3.6,63.5,108,18.694620092916967,streaming,0.43,process,True,Thursday,23,-99,83,44,5GHz,False,0,1,5,2,1.037,4.39,very_poor,10,poor,40,poor,cellular,40,-110.0,-12.0,15.0,9.0,361.0,b20301,5G,647332,b203,0,1.04,-0.67,stable,low,none,0.0,100.0,40.8,6.93,0.0,21.0,12.64,7.03,1,6.65,2.11,7.55,100.0,0.18,100.0,100.0,100.0,none,False,excellent,True,100.0,-1.0,100.0,False,wifi+router,True,weak_signal,0.7
2026-04-02T23:17:06.214071,Z2,C1,N1,workstation,38.75,7.333333333333333,0.0,6.993976635879778,46.62651090586519,5.1,63.3,86,21.47319299076393,streaming,0.43,process,True,Thursday,23,-101,84,44,5GHz,False,0,1,19,2,0.332,4.39,very_poor,10,poor,40,poor,cellular,40,-111.0,-12.0,14.0,9.0,361.0,b20301,5G,647332,b203,0,0.33,-0.71,stable,none,none,0.0,100.0,40.62,6.66,5.5,21.0,12.19,6.89,1,6.68,2.02,7.55,100.0,0.0,100.0,100.0,100.0,none,False,excellent,True,100.0,-1.0,100.0,False,wifi+router,True,weak_signal,0.8
2026-04-02T23:17:41.245418,Z2,C1,N1,workstation,32.75,5.666666666666667,0.0,6.993976635879778,46.62651090586519,14.8,63.9,17,18.47319299076393,streaming,0.31,process,True,Thursday,23,-101,85,9,2.4GHz,False,0,11,6,0,5.508,4.4,very_poor,10,poor,40,poor,cellular,40,-111.0,-12.0,14.0,8.0,361.0,b20301,5G,647332,b203,0,5.51,5.18,increasing,high,none,0.0,100.0,40.02,6.73,-0.5,21.25,11.69,6.85,0,6.7,1.94,7.55,100.0,0.0,100.0,100.0,100.0,none,False,excellent,True,100.0,-1.0,100.0,False,wifi+router,True,weak_signal,0.8
2026-04-02T23:18:16.318230,Z2,C1,N1,workstation,33.5,7.666666666666667,0.0,6.980626052676673,46.53750701784449,8.1,65.7,80,18.844187815803004,streaming,0.41,process,True,Thursday,23,-101,82,9,2.4GHz,False,0,11,6,0,0.365,4.39,very_poor,10,poor,40,poor,cellular,40,-111.0,-12.0,14.0,9.0,361.0,b20301,5G,647332,b203,0,0.36,-5.15,increasing,none,none,0.0,100.0,39.55,6.7,0.25,21.25,11.4,6.68,1,6.72,1.87,7.55,100.0,0.0,100.0,100.0,100.0,none,False,excellent,True,100.0,-1.0,100.0,False,wifi+router,True,weak_signal,0.8
2026-04-02T23:18:51.409691,Z2,C1,N1,workstation,32.5,4.333333333333333,0.0,6.980626052676673,46.53750701784449,13.3,66.5,88,18.344187815803004,streaming,0.38,process,True,Thursday,23,-101,82,9,2.4GHz,False,0,11,6,0,0.688,4.4,very_poor,10,poor,40,poor,cellular,40,-111.0,-12.0,14.0,9.0,361.0,b20301,5G,647332,b203,0,0.69,0.33,increasing,low,none,0.0,100.0,39.08,6.71,-0.75,21.5,10.93,6.69,0,6.74,1.81,7.55,100.0,0.0,100.0,100.0,100.0,none,False,excellent,True,100.0,-1.0,100.0,False,wifi+router,True,weak_signal,0.8
2026-04-02T23:19:26.492794,Z2,C1,N1,workstation,37.75,8.333333333333334,0.0,6.809782492801004,45.39854995200669,5.4,66.2,46,20.917934747840302,browsing,0.39,process,True,Thursday,23,-99,81,9,2.4GHz,False,0,1,9,2,1.061,4.39,very_poor,10,poor,40,poor,cellular,40,-110.0,-12.0,14.0,9.0,361.0,b20301,5G,647332,b203,0,1.06,0.37,decreasing,low,none,0.0,100.0,39.0,6.5,4.5,21.5,10.77,6.51,1,6.74,1.75,7.55,100.0,0.12,100.0,100.0,100.0,none,False,excellent,True,100.0,-1.0,100.0,False,wifi+router,True,weak_signal,0.7
2026-04-02T23:20:01.552217,Z2,C1,N1,workstation,36.0,15.0,0.0,6.809782492801004,45.39854995200669,6.9,67.0,179,20.042934747840302,streaming,0.43,process,True,Thursday,23,-101,80,9,2.4GHz,False,0,1,10,2,0.638,4.39,very_poor,10,poor,40,poor,cellular,40,-111.0,-12.0,14.0,9.0,361.0,b20301,5G,647332,b203,0,0.64,-0.42,decreasing,low,none,0.0,100.0,38.82,6.35,2.75,21.5,11.02,6.39,1,6.75,1.7,7.55,100.0,0.0,100.0,100.0,100.0,none,False,excellent,True,100.0,-1.0,100.0,False,wifi+router,True,weak_signal,0.8
2026-04-02T23:20:36.568237,Z2,C1,N1,workstation,48.25,10.666666666666666,0.0,7.3419096437839,48.94606429189267,19.9,67.2,173,26.32757289313517,streaming,0.43,process,True,Thursday,23,-101,81,9,2.4GHz,False,0,5,12,2,0.928,4.39,very_poor,10,poor,40,poor,cellular,40,-111.0,-12.0,14.0,9.0,361.0,b20301,5G,647332,b203,0,0.93,0.29,decreasing,low,none,0.0,100.0,39.35,6.54,15.0,21.5,11.0,6.21,1,6.78,1.66,7.55,100.0,0.0,100.0,100.0,100.0,none,False,excellent,True,100.0,-1.0,100.0,False,wifi+router,True,weak_signal,0.8
2026-04-02T23:21:11.701520,Z2,C1,N1,workstation,68.5,57.66666666666666,0.0,7.3419096437839,48.94606429189267,23.0,70.9,58,36.45257289313517,browsing,0.41,process,True,Thursday,23,-101,59,9,2.4GHz,False,0,5,19,2,0.344,4.33,very_poor,10,poor,40,poor,cellular,40,-111.0,-12.0,14.0,9.0,361.0,b20301,5G,647332,b203,0,0.34,-0.59,decreasing,none,none,0.0,100.0,40.88,9.1,35.25,36.0,13.46,12.05,1,6.81,1.62,7.55,100.0,0.0,100.0,100.0,100.0,none,False,excellent,True,100.0,-1.0,100.0,False,wifi+router,True,weak_signal,0.8
2026-04-02T23:21:46.859376,Z2,C1,N1,workstation,51.75,16.0,0.0,7.53474642403931,50.231642826928734,13.2,69.7,57,28.1354239272118,browsing,0.42,process,True,Thursday,23,-101,80,9,2.4GHz,False,0,5,10,2,0.775,4.38,very_poor,10,poor,40,poor,cellular,40,-111.0,-12.0,14.0,9.0,361.0,b20301,5G,647332,b203,0,0.78,0.44,decreasing,low,none,0.0,100.0,41.42,9.18,18.5,36.0,13.58,11.76,1,6.85,1.59,7.55,100.0,0.0,100.0,100.0,100.0,none,False,excellent,True,100.0,-1.0,100.0,False,wifi+router,True,weak_signal,0.8
