timestamp,zone_id,cell_id,node_id,device_type,latency_ms,jitter_ms,packet_loss_pct,throughput_mbps,bandwidth_util_pct,cpu_pct,memory_pct,active_connections,queue_length,traffic_type,traffic_confidence,detection_method,is_peak_hour,day_of_week,hour_of_day,rssi_dbm,signal_quality_pct,channel,band_ghz,handover_event,handover_count,neighbor_count,channel_util_pct,connected_stations,tcp_retransmit_rate,mos_estimate,wifi_signal_category,wifi_signal_score,cellular_signal_category,cellular_signal_score,signal_health_overall,signal_dominant_link,signal_health_score,rsrp_dbm,rsrq_db,sinr_db,cqi,pci,cell_id_router,network_type_router,earfcn,enodeb_id,mcs,bler_proxy_pct,bler_delta,bler_trend,bler_severity,ho_status,ho_success_rate_pct,cssr_proxy_pct,latency_rolling_mean,latency_rolling_std,latency_trend,latency_volatility,jitter_rolling_mean,jitter_rolling_std,jitter_increasing,throughput_rolling_mean,throughput_rolling_std,throughput_volatility,anomaly_rate_recent,signal_degradation_rate,data_completeness_pct,required_metrics_pct,router_metrics_pct,data_quality_issues,skip_for_training,data_quality_rating,baseline_phase,hour_anomaly_rate,incident_recovery_time,collection_completion_pct,data_source,anomaly_flag,anomaly_type,anomaly_score
2026-03-27T17:22:08.968812,Z1,C1,N1,workstation,46.25,17.666666666666668,0.0,0.01,0.0666666666666666,3.5,58.9,16,23.128,browsing,0.31,process,False,Friday,17,-38,86,40,5GHz,False,0,1,2,2,-1.0,4.38,excellent,95,excellent,95,excellent,wifi,95,-73.0,-14.0,14.0,11.0,249.0,32CED3,4G,42690,32CE,13,0.0,0.0,stable,none,none,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,93.3,100.0,80.0,none,False,excellent,True,100.0,-1.0,100.0,wifi+router,True,low_throughput,0.98
2026-03-27T17:23:28.364780,Z1,C1,N1,workstation,49.75,11.666666666666666,0.0,3.5053942720388047,23.369295146925364,2.8,59.3,16,25.92661828161164,browsing,0.31,process,False,Friday,17,-37,86,40,5GHz,False,0,4,1,0,-1.0,4.39,excellent,95,excellent,95,excellent,wifi,95,-73.0,-15.0,14.0,11.0,249.0,32CED3,4G,42690,32CE,11,0.0,0.0,stable,none,none,0.0,100.0,48.0,1.75,3.5,3.5,14.67,3.0,0,1.76,1.75,3.5,50.0,0.5,93.3,100.0,80.0,none,False,excellent,True,50.0,-1.0,100.0,wifi+router,False,normal,0.0
2026-03-27T17:24:37.526631,Z1,C1,N1,workstation,37.75,4.0,0.0,0.02,0.1333333333333333,3.5,58.5,19,18.881,browsing,0.31,process,False,Friday,17,-38,86,40,5GHz,False,0,2,1,0,-1.0,4.4,excellent,95,excellent,95,excellent,wifi,95,-72.0,-14.0,14.0,11.0,249.0,32CED3,4G,42690,32CE,12,0.0,0.0,stable,none,none,0.0,100.0,44.58,5.04,-8.5,12.0,11.11,5.59,0,1.18,1.65,3.5,66.7,0.0,93.3,100.0,80.0,none,False,excellent,True,66.7,-1.0,100.0,wifi+router,True,low_throughput,0.96
2026-03-27T17:26:00.814790,Z1,C1,N1,workstation,38.5,7.333333333333333,0.0,3.909971288894303,26.066475259295352,4.7,56.6,17,20.42299138666829,browsing,0.31,process,False,Friday,17,-38,86,40,5GHz,False,0,1,1,2,-1.0,4.39,excellent,95,excellent,95,excellent,wifi,95,-73.0,-14.0,13.0,12.0,249.0,32CED3,4G,42690,32CE,16,0.0,0.0,stable,none,none,0.0,100.0,43.06,5.1,-7.75,12.0,10.17,5.11,0,1.86,1.85,3.9,50.0,0.0,93.3,100.0,80.0,none,False,excellent,True,50.0,-1.0,100.0,wifi+router,False,normal,0.0
2026-03-27T17:27:10.013727,Z1,C1,N1,workstation,38.25,5.0,0.0,0.02,0.1333333333333333,3.1,56.8,19,19.131,browsing,0.31,process,False,Friday,17,-39,86,40,5GHz,False,0,1,1,2,-1.0,4.4,excellent,95,excellent,95,excellent,wifi,95,-72.0,-14.0,17.0,13.0,249.0,32CED3,4G,42690,32CE,9,0.0,0.0,stable,none,none,0.0,100.0,42.1,4.95,-8.0,12.0,9.13,5.02,0,1.49,1.81,3.9,60.0,-0.2,93.3,100.0,80.0,none,False,excellent,True,60.0,-1.0,100.0,wifi+router,True,low_throughput,0.96
2026-03-27T17:28:32.630919,Z1,C1,N1,workstation,42.25,6.0,0.0,4.02088534366559,26.805902291103934,1.6,57.0,17,22.33126560309968,browsing,0.33,process,False,Friday,17,-39,86,40,5GHz,False,0,1,2,2,-1.0,4.39,excellent,95,excellent,95,excellent,wifi,95,-73.0,-14.0,8.0,10.0,249.0,32CED3,4G,42690,32CE,14,0.0,0.0,stable,none,none,0.0,100.0,42.12,4.52,-4.0,12.0,8.61,4.73,0,1.91,1.9,4.01,50.0,-0.17,93.3,100.0,80.0,none,False,excellent,True,50.0,-1.0,100.0,wifi+router,False,normal,0.0
2026-03-27T17:29:41.643708,Z1,C1,N1,workstation,38.5,5.0,0.0,0.02,0.1333333333333333,5.9,56.8,19,19.256,browsing,0.33,process,False,Friday,17,-41,86,40,5GHz,False,0,1,1,2,-1.0,4.4,good,80,excellent,95,excellent,cellular,95,-73.0,-12.0,9.0,12.0,249.0,32CED3,4G,42690,32CE,15,0.0,0.0,stable,none,none,0.0,100.0,41.61,4.37,-7.75,12.0,8.1,4.56,0,1.64,1.88,4.01,57.1,-0.43,93.3,100.0,80.0,none,False,excellent,True,57.1,-1.0,100.0,wifi+router,True,low_throughput,0.96
2026-03-27T17:31:00.699067,Z1,C1,N1,workstation,41.5,6.333333333333333,0.0,3.986820885651201,26.57880590434134,5.5,56.8,18,21.94604626569536,browsing,0.33,process,False,Friday,17,-38,86,40,5GHz,False,0,1,1,2,-1.0,4.39,excellent,95,excellent,95,excellent,wifi,95,-73.0,-14.0,1.0,9.0,249.0,32CED3,4G,42690,32CE,7,0.0,0.0,stable,none,none,0.0,100.0,41.59,4.09,-4.75,12.0,7.88,4.3,0,1.94,1.92,4.01,50.0,0.0,93.3,100.0,80.0,none,False,excellent,True,50.0,-1.0,100.0,wifi+router,False,normal,0.0
2026-03-27T17:32:09.237034,Z1,C1,N1,workstation,38.25,5.666666666666667,0.0,0.01,0.0666666666666666,6.8,56.7,18,19.128,browsing,0.33,process,False,Friday,17,-37,86,40,5GHz,False,0,1,2,2,-1.0,4.39,excellent,95,excellent,95,excellent,wifi,95,-72.0,-15.0,11.0,12.0,249.0,32CED3,4G,42690,32CE,12,0.0,0.0,stable,none,none,0.0,100.0,41.22,4.0,-8.0,12.0,7.63,4.11,0,1.72,1.91,4.01,55.6,0.11,93.3,100.0,80.0,none,False,excellent,True,55.6,-1.0,100.0,wifi+router,True,low_throughput,0.98
2026-03-27T17:33:28.222762,Z1,C1,N1,workstation,42.5,3.6666666666666665,0.0,3.979972529362506,26.53315019575004,10.1,56.9,16,22.44399175880876,browsing,0.33,process,False,Friday,17,-41,87,40,5GHz,False,0,3,19,1,-1.0,4.4,good,80,excellent,95,excellent,cellular,95,-73.0,-17.0,13.0,11.0,249.0,32CED3,4G,42690,32CE,9,0.0,0.0,stable,none,none,0.0,100.0,41.35,3.81,-3.75,12.0,7.23,4.08,0,1.95,1.94,4.01,50.0,-0.3,93.3,100.0,80.0,none,False,excellent,True,50.0,-1.0,100.0,wifi+router,False,normal,0.0
2026-03-27T17:34:37.461783,Z1,C1,N1,workstation,44.5,6.333333333333333,0.0,0.03,0.2,3.5,56.8,21,22.259,browsing,0.32,process,False,Friday,17,-35,87,40,5GHz,False,0,3,19,1,-1.0,4.39,excellent,95,excellent,95,excellent,wifi,95,-73.0,-17.0,4.0,10.0,249.0,32CED3,4G,42690,32CE,16,0.0,0.0,stable,none,none,0.0,100.0,41.64,3.74,-1.75,12.0,7.15,3.9,0,1.77,1.93,4.01,54.5,0.27,93.3,100.0,80.0,none,False,excellent,True,54.5,-1.0,100.0,wifi+router,True,low_throughput,0.94
2026-03-27T17:36:01.124339,Z1,C1,N1,workstation,47.25,1.6666666666666667,0.0,3.7702447316392136,25.13496487759476,1.6,57.0,18,24.756073419491763,browsing,0.31,process,False,Friday,17,-37,83,40,5GHz,False,0,6,0,1,-1.0,4.4,excellent,95,excellent,95,excellent,wifi,95,-73.0,-16.0,18.0,11.0,249.0,32CED3,4G,42690,32CE,14,0.0,0.0,stable,none,none,0.0,100.0,42.1,3.91,1.0,12.0,6.69,4.03,0,1.94,1.93,4.01,50.0,0.08,93.3,100.0,80.0,none,False,excellent,True,50.0,-1.0,100.0,wifi+router,False,normal,0.0
2026-03-27T17:37:10.381070,Z1,C1,N1,workstation,331.75,127.66666666666669,0.0,1.85,12.333333333333334,15.4,59.6,77,166.43,streaming,0.35,process,False,Friday,17,-40,72,40,5GHz,False,0,6,0,1,-1.0,2.9,good,80,excellent,95,excellent,cellular,95,-73.0,-12.0,9.0,12.0,249.0,32CED3,4G,42690,32CE,19,0.0,0.0,stable,none,none,0.0,100.0,64.38,77.27,285.5,294.0,16.0,32.47,1,1.93,1.85,4.01,53.8,-0.15,93.3,100.0,80.0,none,False,excellent,True,53.8,-1.0,100.0,wifi+router,True,high_latency,0.6635
2026-03-27T17:38:34.113173,Z1,C1,N1,workstation,46.75,29.0,0.0,3.8203322625613,25.468881750408663,5.9,62.2,125,24.52109967876839,streaming,0.41,process,False,Friday,17,-37,86,40,5GHz,False,0,1,5,2,-1.0,4.37,excellent,95,excellent,95,excellent,wifi,95,-73.0,-15.0,15.0,13.0,249.0,32CED3,4G,42690,32CE,12,0.0,0.0,stable,none,none,0.0,100.0,63.12,74.6,0.5,294.0,16.93,31.46,1,2.07,1.85,4.01,50.0,0.07,93.3,100.0,80.0,none,False,excellent,True,50.0,-1.0,100.0,wifi+router,False,normal,0.0
2026-03-27T17:39:41.923019,Z1,C1,N1,workstation,88.0,100.33333333333331,0.0,3.11,20.73333333333333,7.8,62.3,132,44.933,streaming,0.43,process,False,Friday,17,-38,69,40,5GHz,False,0,1,4,2,-1.0,4.02,excellent,95,excellent,95,excellent,wifi,95,-72.0,-15.0,13.0,13.0,249.0,32CED3,4G,42690,32CE,16,0.0,0.0,stable,none,none,0.0,100.0,64.78,72.34,41.75,294.0,22.49,36.84,1,2.14,1.8,4.01,53.3,0.0,93.3,100.0,80.0,none,False,excellent,True,53.3,-1.0,100.0,wifi+router,True,jitter_degradation,0.2026666666666666
2026-03-27T17:41:04.896275,Z1,C1,N1,workstation,44.75,10.666666666666666,0.0,3.955544494437645,26.3702966295843,10.4,62.2,20,23.56166334833129,streaming,0.33,process,False,Friday,17,-36,70,40,5GHz,False,0,5,3,2,-1.0,4.39,excellent,95,excellent,95,excellent,wifi,95,-73.0,-17.0,12.0,10.0,249.0,32CED3,4G,42690,32CE,15,0.0,0.0,stable,none,none,0.0,100.0,63.53,70.21,-1.5,294.0,21.75,35.78,0,2.25,1.8,4.01,50.0,0.12,93.3,100.0,80.0,none,False,excellent,True,50.0,-1.0,100.0,wifi+router,False,normal,0.0
2026-03-27T17:42:14.331607,Z1,C1,N1,workstation,48.0,14.666666666666666,0.0,5.96,39.73333333333333,34.9,65.2,65,25.788,streaming,0.41,process,False,Friday,17,-37,70,40,5GHz,False,0,5,3,2,-1.0,4.38,excellent,95,excellent,95,excellent,wifi,95,-73.0,-15.0,9.0,10.0,249.0,32CED3,4G,42690,32CE,5,0.0,0.0,stable,none,none,0.0,100.0,62.62,68.21,1.75,294.0,21.33,34.75,0,2.47,1.95,5.95,47.1,0.06,93.3,100.0,80.0,none,False,excellent,True,47.1,-1.0,100.0,wifi+router,False,normal,0.0
2026-03-27T17:43:37.649421,Z1,C1,N1,workstation,47.0,23.33333333333333,0.0,3.4570244051200474,23.046829367466984,4.7,64.2,75,24.537107321536013,streaming,0.42,process,False,Friday,17,-36,73,40,5GHz,False,0,1,5,2,-1.0,4.37,excellent,95,excellent,95,excellent,wifi,95,-72.0,-16.0,3.0,11.0,249.0,32CED3,4G,42690,32CE,12,0.0,0.0,stable,none,none,0.0,100.0,61.75,66.38,0.75,294.0,21.44,33.78,1,2.52,1.91,5.95,44.4,0.11,93.3,100.0,80.0,none,False,excellent,True,44.4,-1.0,100.0,wifi+router,False,normal,0.0
2026-03-27T17:44:46.972527,Z1,C1,N1,workstation,44.5,8.0,0.0,3.75,25.0,18.3,64.2,24,23.375,browsing,0.32,process,False,Friday,17,-39,75,40,5GHz,False,0,3,12,1,-1.0,4.39,excellent,95,excellent,95,excellent,wifi,95,-72.0,-13.0,12.0,13.0,249.0,32CED3,4G,42690,32CE,12,0.0,0.0,stable,none,none,0.0,100.0,60.84,64.73,-1.75,294.0,20.74,33.01,0,2.59,1.88,5.95,42.1,-0.05,93.3,100.0,80.0,none,False,excellent,True,42.1,-1.0,100.0,wifi+router,False,normal,0.0
2026-03-27T17:46:07.627481,Z1,C1,N1,workstation,249.75,166.0,0.0,3.864840204616153,25.76560136410768,8.2,64.2,127,126.03445206138484,streaming,0.44,process,False,Friday,17,-39,75,40,5GHz,False,0,1,10,2,-1.0,2.65,excellent,95,excellent,95,excellent,wifi,95,-73.0,-13.0,11.0,10.0,249.0,32CED3,4G,42690,32CE,9,0.0,0.0,stable,none,none,0.0,100.0,70.29,75.34,203.5,294.0,28.0,45.14,1,2.65,1.85,5.95,45.0,-0.05,93.3,100.0,80.0,none,False,excellent,True,45.0,-1.0,100.0,wifi+router,True,latency_degradation,0.5985
2026-03-27T17:47:18.721664,Z1,C1,N1,workstation,103.0,87.66666666666667,0.0,11.86,79.06666666666666,22.6,66.4,91,55.058,streaming,0.4,process,False,Friday,17,-38,80,40,5GHz,False,0,1,10,2,-1.0,4.11,excellent,95,excellent,95,excellent,wifi,95,-73.0,-14.0,16.0,10.0,249.0,32CED3,4G,42690,32CE,14,0.0,0.0,stable,none,none,0.0,100.0,71.85,73.85,56.75,294.0,30.84,45.85,1,3.09,2.67,11.85,47.6,0.0,93.3,100.0,80.0,none,False,excellent,True,47.6,-1.0,100.0,wifi+router,True,jitter_degradation,0.1013333333333333
2026-03-27T17:48:37.399057,Z1,C1,N1,workstation,37.75,6.333333333333333,0.0,3.9877515101001353,26.585010067334235,7.8,64.9,79,20.07132545303004,streaming,0.38,process,False,Friday,17,-44,87,40,5GHz,False,0,1,5,2,-1.0,4.39,good,80,excellent,95,excellent,cellular,95,-73.0,-8.0,15.0,8.0,249.0,32CED3,4G,42690,32CE,7,0.0,0.0,stable,none,none,0.0,100.0,70.3,72.5,-8.5,294.0,29.73,45.08,0,3.13,2.61,11.85,45.5,-0.27,93.3,100.0,80.0,none,False,excellent,True,45.5,-1.0,100.0,wifi+router,False,normal,0.0
2026-03-27T17:49:46.866083,Z1,C1,N1,workstation,35.25,2.333333333333333,0.0,2.91,19.4,15.2,66.2,124,18.498,streaming,0.42,process,False,Friday,17,-35,75,40,5GHz,False,0,1,8,2,-1.0,4.4,excellent,95,excellent,95,excellent,wifi,95,-72.0,-17.0,6.0,9.0,249.0,32CED3,4G,42690,32CE,14,0.0,0.0,stable,none,none,0.0,100.0,68.77,71.27,-11.0,296.5,28.54,44.45,0,3.12,2.56,11.85,43.5,0.13,93.3,100.0,80.0,none,False,excellent,True,43.5,-1.0,100.0,wifi+router,False,normal,0.0
2026-03-27T17:51:07.432697,Z1,C1,N1,workstation,40.75,4.666666666666667,0.0,3.874122305996453,25.82748203997636,10.1,65.7,100,21.53723669179893,streaming,0.41,process,False,Friday,17,-37,87,40,5GHz,False,0,1,2,2,-1.0,4.4,excellent,95,excellent,95,excellent,wifi,95,-72.0,-15.0,16.0,12.0,249.0,32CED3,4G,42690,32CE,12,0.0,0.0,stable,none,none,0.0,100.0,67.6,69.99,-5.5,296.5,27.54,43.77,0,3.15,2.51,11.85,41.7,0.04,93.3,100.0,80.0,none,False,excellent,True,41.7,-1.0,100.0,wifi+router,False,normal,0.0
2026-03-27T17:52:17.804726,Z1,C1,N1,workstation,133.25,162.33333333333334,0.0,4.07,27.133333333333336,30.4,66.8,101,67.846,streaming,0.42,process,False,Friday,17,-34,73,40,5GHz,False,0,1,6,2,-1.0,3.11,excellent,95,excellent,95,excellent,wifi,95,-72.0,-16.0,17.0,15.0,249.0,32CED3,4G,42690,32CE,15,0.0,0.0,stable,none,none,0.0,100.0,70.23,69.77,87.0,296.5,32.93,50.37,1,3.19,2.46,11.85,44.0,0.16,93.3,100.0,80.0,none,False,excellent,True,44.0,-1.0,100.0,wifi+router,True,high_jitter,0.5411111111111111
2026-03-27T17:53:39.931626,Z1,C1,N1,workstation,60.25,48.66666666666666,0.0,3.714161543985853,24.761076959905687,9.3,66.8,91,31.23924846319576,streaming,0.43,process,False,Friday,17,-39,87,40,5GHz,False,0,6,16,1,-1.0,4.34,excellent,95,excellent,95,excellent,wifi,95,-73.0,-13.0,8.0,12.0,249.0,32CED3,4G,42690,32CE,13,0.0,0.0,stable,none,none,0.0,100.0,69.85,68.44,14.0,296.5,33.54,49.48,1,3.21,2.42,11.85,42.3,-0.04,93.3,100.0,80.0,none,False,excellent,True,42.3,-1.0,100.0,wifi+router,False,normal,0.0
2026-03-27T17:54:49.769606,Z1,C1,N1,workstation,62.5,41.0,0.0,3.2,21.333333333333336,16.2,66.8,77,32.21,streaming,0.41,process,False,Friday,17,-36,74,40,5GHz,False,0,6,16,1,-1.0,4.35,excellent,95,excellent,95,excellent,wifi,95,-73.0,-17.0,7.0,12.0,249.0,32CED3,4G,42690,32CE,15,0.0,0.0,stable,none,none,0.0,100.0,69.57,67.18,16.25,296.5,33.81,48.58,1,3.21,2.37,11.85,40.7,0.07,93.3,100.0,80.0,none,False,excellent,True,40.7,-1.0,100.0,wifi+router,False,normal,0.0
2026-03-27T17:56:10.740265,Z1,C1,N1,workstation,77.75,93.33333333333331,0.0,3.948026511159656,26.320176741064376,5.2,65.6,75,40.0594079533479,streaming,0.42,process,False,Friday,17,-42,87,40,5GHz,False,0,3,3,0,-1.0,4.11,good,80,excellent,95,excellent,cellular,95,-72.0,-10.0,1.0,11.0,249.0,32CED3,4G,42690,32CE,11,0.0,0.0,stable,none,none,0.0,100.0,69.87,65.99,31.5,296.5,35.94,48.96,1,3.24,2.33,11.85,42.9,-0.14,93.3,100.0,80.0,none,False,excellent,True,42.9,-1.0,100.0,wifi+router,True,jitter_degradation,0.1466666666666666
2026-03-27T17:57:20.244044,Z1,C1,N1,workstation,71.25,44.66666666666666,0.0,3.07,20.466666666666665,7.7,64.4,135,36.546,streaming,0.44,process,False,Friday,17,-39,69,40,5GHz,False,0,1,8,2,-1.0,4.34,excellent,95,excellent,95,excellent,wifi,95,-73.0,-13.0,16.0,12.0,249.0,32CED3,4G,42690,32CE,14,0.0,0.0,stable,none,none,0.0,100.0,69.91,64.84,25.0,296.5,36.24,48.14,1,3.23,2.29,11.85,41.4,-0.03,93.3,100.0,80.0,none,False,excellent,True,41.4,-1.0,100.0,wifi+router,False,normal,0.0
2026-03-27T17:58:42.238175,Z1,C1,N1,workstation,75.5,66.66666666666667,0.0,3.75385226440474,25.025681762698262,11.9,64.4,117,38.87615567932142,streaming,0.43,process,False,Friday,17,-39,72,40,5GHz,False,0,1,3,2,-1.0,4.32,excellent,95,excellent,95,excellent,wifi,95,-73.0,-14.0,4.0,10.0,249.0,32CED3,4G,42690,32CE,12,0.0,0.0,stable,none,none,0.0,100.0,70.1,63.76,29.25,296.5,37.26,47.64,1,3.25,2.26,11.85,40.0,-0.03,93.3,100.0,80.0,none,False,excellent,True,40.0,-1.0,100.0,wifi+router,False,normal,0.0
2026-03-27T17:59:52.628742,Z1,C1,N1,workstation,86.75,47.0,0.0,3.32,22.133333333333333,6.6,65.2,77,44.371,streaming,0.41,process,True,Friday,17,-38,79,40,5GHz,False,0,1,8,2,-1.0,4.34,excellent,95,excellent,95,excellent,wifi,95,-73.0,-14.0,5.0,10.0,249.0,32CED3,4G,42690,32CE,8,0.0,0.0,stable,none,none,0.0,100.0,71.45,63.67,37.0,296.5,38.23,47.53,1,3.36,2.18,11.85,36.7,-0.03,93.3,100.0,80.0,none,False,excellent,True,38.7,-1.0,100.0,wifi+router,False,normal,0.0
2026-03-27T18:01:14.388596,Z1,C1,N1,workstation,33.25,2.6666666666666665,0.0,3.991774854505001,26.61183236336668,13.3,63.0,24,17.8225324563515,streaming,0.33,process,True,Friday,18,-43,87,40,5GHz,False,0,1,7,2,-1.0,4.4,good,80,excellent,95,excellent,cellular,95,-73.0,-10.0,9.0,11.0,249.0,32CED3,4G,42690,32CE,8,0.0,0.0,stable,none,none,0.0,100.0,70.9,63.92,-4.5,298.5,37.93,47.73,0,3.37,2.18,11.85,36.7,-0.17,93.3,100.0,80.0,none,False,excellent,False,0.0,-1.0,100.0,wifi+router,False,normal,0.0
2026-03-27T18:02:24.366768,Z1,C1,N1,workstation,115.0,85.0,0.0,5.44,36.266666666666666,10.4,64.0,63,59.132,streaming,0.41,process,True,Friday,18,-37,76,40,5GHz,False,0,1,3,2,-1.0,4.11,excellent,95,excellent,95,excellent,wifi,95,-73.0,-10.0,11.0,12.0,249.0,32CED3,4G,42690,32CE,12,0.0,0.0,stable,none,none,0.0,100.0,73.47,64.09,76.5,298.5,40.63,48.02,1,3.56,2.12,11.85,36.7,0.03,93.3,100.0,80.0,none,False,excellent,False,50.0,-1.0,100.0,wifi+router,True,jitter_degradation,0.08
2026-03-27T18:03:44.458995,Z1,C1,N1,workstation,50.25,14.333333333333334,0.0,3.845913616016404,25.639424106776023,7.4,63.9,25,26.27877408480492,streaming,0.32,process,True,Friday,18,-41,87,40,5GHz,False,0,1,8,2,-1.0,4.38,good,80,excellent,95,excellent,cellular,95,-73.0,-11.0,8.0,11.0,249.0,32CED3,4G,42690,32CE,16,0.0,0.0,stable,none,none,0.0,100.0,73.87,63.91,12.0,298.5,40.87,47.88,1,3.55,2.12,11.85,36.7,-0.07,93.3,100.0,80.0,none,False,excellent,False,33.3,-1.0,100.0,wifi+router,False,normal,0.0
