timestamp,zone_id,cell_id,node_id,device_type,latency_ms,jitter_ms,packet_loss_pct,throughput_mbps,bandwidth_util_pct,cpu_pct,memory_pct,active_connections,queue_length,traffic_type,traffic_confidence,detection_method,is_peak_hour,day_of_week,hour_of_day,rssi_dbm,signal_quality_pct,channel,band_ghz,handover_event,handover_count,neighbor_count,channel_util_pct,connected_stations,tcp_retransmit_rate,mos_estimate,wifi_signal_category,wifi_signal_score,cellular_signal_category,cellular_signal_score,signal_health_overall,signal_dominant_link,signal_health_score,rsrp_dbm,rsrq_db,sinr_db,cqi,pci,cell_id_router,network_type_router,earfcn,enodeb_id,mcs,bler_proxy_pct,bler_delta,bler_trend,bler_severity,ho_status,ho_success_rate_pct,cssr_proxy_pct,latency_rolling_mean,latency_rolling_std,latency_trend,latency_volatility,jitter_rolling_mean,jitter_rolling_std,jitter_increasing,throughput_rolling_mean,throughput_rolling_std,throughput_volatility,anomaly_rate_recent,signal_degradation_rate,data_completeness_pct,required_metrics_pct,router_metrics_pct,data_quality_issues,skip_for_training,data_quality_rating,baseline_phase,hour_anomaly_rate,incident_recovery_time,collection_completion_pct,data_source,anomaly_flag,anomaly_type,anomaly_score
2026-03-29T22:35:32.994833,Z1,C1,N1,workstation,84.25,33.333333333333336,0.0,9.33,62.2,7.9,53.4,16,44.924,browsing,0.33,process,True,Sunday,22,-41,70,40,5GHz,False,0,4,13,4,1.123,4.35,good,80,excellent,95,excellent,cellular,95,-73,-12,15.0,12,249,32CED3,4G,42690,32CE,4,1.12,0.0,stable,low,none,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,100.0,100.0,none,False,excellent,True,0.0,-1.0,100.0,wifi+router,False,normal,0.0
2026-03-29T22:36:53.779414,Z1,C1,N1,workstation,54.333333333333336,30.5,0.0,3.551706056797774,23.678040378651826,10.5,53.4,14,28.232178483706,browsing,0.32,process,True,Sunday,22,-41,86,40,5GHz,False,0,1,9,1,1.306,4.36,good,80,excellent,95,excellent,cellular,95,-73,-12,15.0,12,249,32CED3,4G,42690,32CE,4,1.31,0.19,stable,low,none,0.0,100.0,69.29,14.96,-29.92,29.92,31.92,1.42,0,6.44,2.89,5.78,0.0,0.0,100.0,100.0,100.0,none,False,excellent,True,0.0,-1.0,100.0,wifi+router,False,normal,0.0
2026-03-29T22:37:32.420386,Z1,C1,N1,workstation,164.0,252.66666666666666,0.0,3.551706056797774,23.678040378651826,3.9,53.4,15,83.06551181703934,browsing,0.32,process,True,Sunday,22,-36,72,40,5GHz,False,0,1,8,1,3.922,1.78,excellent,95,excellent,95,excellent,wifi,95,-73,-15,17.0,12,249,32CED3,4G,42690,32CE,11,3.92,2.61,stable,medium,none,0.0,100.0,100.86,46.29,79.75,109.67,105.5,104.07,1,5.48,2.72,5.78,33.3,1.67,100.0,100.0,100.0,none,False,excellent,True,33.3,-1.0,100.0,wifi+router,True,latency_degradation,0.084
2026-03-29T22:38:42.792162,Z1,C1,N1,workstation,46.5,19.0,0.0,3.732501556358954,24.883343709059695,17.8,53.2,15,24.369750466907686,browsing,0.32,process,True,Sunday,22,-36,86,40,5GHz,False,0,1,5,1,2.159,4.38,excellent,95,excellent,95,excellent,wifi,95,-73,-15,17.0,12,249,32CED3,4G,42690,32CE,11,2.16,-1.76,increasing,medium,none,0.0,100.0,87.27,46.49,-37.75,117.5,83.88,97.6,0,5.04,2.48,5.78,25.0,1.25,100.0,100.0,100.0,none,False,excellent,True,25.0,-1.0,100.0,wifi+router,False,normal,0.0
2026-03-29T22:39:16.599098,Z1,C1,N1,workstation,139.25,93.33333333333333,0.0,3.732501556358954,24.883343709059695,8.2,53.3,15,70.74475046690769,browsing,0.32,process,True,Sunday,22,-43,86,40,5GHz,False,0,1,7,1,2.564,3.96,good,80,excellent,95,excellent,cellular,95,-73,-10,15.0,15,249,32CED3,4G,42690,32CE,16,2.56,0.4,increasing,medium,none,0.0,100.0,97.67,46.49,55.0,117.5,85.77,87.38,1,4.78,2.28,5.78,40.0,-0.4,100.0,100.0,100.0,none,False,excellent,True,40.0,-1.0,100.0,wifi+router,True,jitter_degradation,0.1466666666666666
2026-03-29T22:40:26.847485,Z1,C1,N1,workstation,46.25,8.0,0.0,3.6885359137822427,24.590239425214953,7.8,54.0,16,24.23156077413467,browsing,0.31,process,True,Sunday,22,-43,70,40,5GHz,False,0,1,12,1,1.078,4.39,good,80,excellent,95,excellent,cellular,95,-73,-10,15.0,15,249,32CED3,4G,42690,32CE,16,1.08,-1.48,stable,low,none,0.0,100.0,89.1,46.56,-38.0,117.75,72.81,84.87,0,4.6,2.12,5.78,33.3,-0.33,100.0,100.0,100.0,none,False,excellent,True,33.3,-1.0,100.0,wifi+router,False,normal,0.0
2026-03-29T22:41:00.610181,Z1,C1,N1,workstation,48.666666666666664,17.0,0.0,3.6885359137822427,24.590239425214953,5.5,54.0,18,25.439894107468007,browsing,0.31,process,True,Sunday,22,-40,70,40,5GHz,False,0,1,12,1,3.941,4.38,good,80,excellent,95,excellent,cellular,95,-73,-12,13.0,15,249,32CED3,4G,42690,32CE,21,3.94,2.86,stable,medium,none,0.0,100.0,83.32,45.37,-35.58,117.75,64.83,80.96,0,4.47,1.99,5.78,28.6,0.14,100.0,100.0,100.0,none,False,excellent,True,28.6,-1.0,100.0,wifi+router,False,normal,0.0
2026-03-29T22:42:15.737591,Z1,C1,N1,workstation,259.75,183.0,0.0,3.8731547223178273,25.82103148211885,8.3,53.4,25,131.03694641669534,browsing,0.34,process,True,Sunday,22,-40,70,40,5GHz,False,0,1,8,1,1.333,2.38,good,80,excellent,95,excellent,cellular,95,-73,-12,13.0,15,249,32CED3,4G,42690,32CE,21,1.33,-2.61,stable,low,none,0.0,100.0,105.38,72.15,175.5,213.5,79.6,85.22,1,4.39,1.87,5.78,37.5,0.12,100.0,100.0,100.0,none,False,excellent,True,37.5,-1.0,100.0,wifi+router,True,high_latency,0.5195
2026-03-29T22:42:50.005247,Z1,C1,N1,workstation,48.666666666666664,26.0,0.0,3.8731547223178273,25.82103148211885,8.6,53.4,22,25.49527975002868,browsing,0.33,process,True,Sunday,22,-37,70,40,5GHz,False,0,1,12,1,9.697,4.37,excellent,95,excellent,95,excellent,wifi,95,-73,-15,16.0,15,249,32CED3,4G,42690,32CE,20,9.7,8.37,increasing,high,none,0.0,100.0,99.07,70.32,-35.58,213.5,73.65,82.09,0,4.34,1.77,5.78,44.4,0.44,100.0,100.0,100.0,none,False,excellent,True,44.4,-1.0,100.0,wifi+router,True,high_retransmission,0.48484999999999995
2026-03-29T22:44:04.525558,Z1,C1,N1,workstation,42.75,12.666666666666666,0.0,3.611274065711851,24.075160438079006,6.6,52.8,16,22.458382219713556,browsing,0.34,process,True,Sunday,22,-37,70,40,5GHz,False,0,1,10,1,0.427,4.39,excellent,95,excellent,95,excellent,wifi,95,-73,-15,16.0,15,249,32CED3,4G,42690,32CE,20,0.43,-9.27,increasing,none,none,0.0,100.0,93.44,68.82,-41.5,217.0,67.55,80.0,0,4.26,1.69,5.78,40.0,0.4,100.0,100.0,100.0,none,False,excellent,True,40.0,-1.0,100.0,wifi+router,False,normal,0.0
