timestamp,zone_id,cell_id,node_id,device_type,latency_ms,jitter_ms,packet_loss_pct,throughput_mbps,bandwidth_util_pct,cpu_pct,memory_pct,active_connections,queue_length,traffic_type,traffic_confidence,detection_method,is_peak_hour,day_of_week,hour_of_day,rssi_dbm,signal_quality_pct,channel,band_ghz,handover_event,handover_count,neighbor_count,channel_util_pct,connected_stations,tcp_retransmit_rate,mos_estimate,wifi_signal_category,wifi_signal_score,cellular_signal_category,cellular_signal_score,signal_health_overall,signal_dominant_link,signal_health_score,rsrp_dbm,rsrq_db,sinr_db,cqi,pci,cell_id_router,network_type_router,earfcn,enodeb_id,mcs,bler_proxy_pct,bler_delta,bler_trend,bler_severity,ho_status,ho_success_rate_pct,cssr_proxy_pct,latency_rolling_mean,latency_rolling_std,latency_trend,latency_volatility,jitter_rolling_mean,jitter_rolling_std,jitter_increasing,throughput_rolling_mean,throughput_rolling_std,throughput_volatility,anomaly_rate_recent,signal_degradation_rate,data_completeness_pct,required_metrics_pct,router_metrics_pct,data_quality_issues,skip_for_training,data_quality_rating,baseline_phase,hour_anomaly_rate,incident_recovery_time,collection_completion_pct,data_source,anomaly_flag,anomaly_type,anomaly_score
2026-03-29T23:59:23.756500,Z1,C1,N1,workstation,67.0,47.333333333333336,0.0,3.605768814310922,24.038458762072814,9.1,53.3,19,34.58173064429327,browsing,0.31,process,True,Sunday,23,-36,86,40,5GHz,False,0,1,6,1,2.216,4.34,excellent,95,excellent,95,excellent,wifi,95,-74,-18,13.0,10,249,32CED3,4G,42690,32CE,13,2.22,1.98,decreasing,medium,none,0.0,100.0,108.79,90.88,-22.5,475.25,54.31,37.08,0,3.65,0.28,1.01,40.0,0.0,100.0,100.0,100.0,none,False,excellent,False,29.9,-1.0,100.0,wifi+router,False,normal,0.0
2026-03-30T00:00:34.267218,Z1,C1,N1,workstation,61.75,44.333333333333336,0.0,3.605768814310922,24.038458762072814,10.5,52.1,15,31.956730644293277,browsing,0.32,process,False,Monday,0,-36,66,40,5GHz,False,0,1,8,1,0.287,4.35,excellent,95,excellent,95,excellent,wifi,95,-74,-18,13.0,10,249,32CED3,4G,42690,32CE,13,0.29,-1.93,decreasing,none,none,0.0,100.0,107.87,91.21,0.5,475.25,53.77,37.11,1,3.64,0.28,1.01,40.0,0.03,100.0,100.0,100.0,none,False,excellent,False,0.0,-1.0,100.0,wifi+router,False,normal,0.0
2026-03-30T00:01:08.063588,Z1,C1,N1,workstation,190.25,161.66666666666666,0.0,3.716191141978862,24.774607613192412,11.5,53.0,22,96.23985734259365,browsing,0.31,process,False,Monday,0,-37,86,40,5GHz,False,0,1,9,1,3.92,2.92,excellent,95,excellent,95,excellent,wifi,95,-73,-16,9.0,12,249,32CED3,4G,42690,32CE,14,3.92,3.63,decreasing,medium,none,0.0,100.0,112.17,91.95,121.25,475.25,58.51,41.27,1,3.64,0.28,1.01,43.3,0.0,100.0,100.0,100.0,none,False,excellent,False,50.0,-1.0,100.0,wifi+router,True,latency_degradation,0.2415
2026-03-30T00:02:33.007393,Z1,C1,N1,workstation,59.5,24.666666666666668,0.0,3.716191141978862,24.774607613192412,6.6,53.4,23,30.86485734259366,browsing,0.32,process,False,Monday,0,-37,86,40,5GHz,False,0,1,9,1,0.139,4.37,excellent,95,excellent,95,excellent,wifi,95,-73,-16,9.0,12,249,32CED3,4G,42690,32CE,14,0.14,-3.78,decreasing,none,none,0.0,100.0,111.85,92.11,-0.5,475.25,57.94,41.61,1,3.63,0.28,1.01,43.3,0.0,100.0,100.0,100.0,none,False,excellent,False,33.3,-1.0,100.0,wifi+router,False,normal,0.0
2026-03-30T00:03:07.445222,Z1,C1,N1,workstation,52.25,10.666666666666666,0.0,3.9225792816438925,26.150528544292616,26.2,53.2,19,27.301773784493168,browsing,0.33,process,False,Monday,0,-36,86,40,5GHz,False,0,1,7,1,4.189,4.39,excellent,95,excellent,95,excellent,wifi,95,-73,-16,8.0,12,249,32CED3,4G,42690,32CE,3,4.19,4.05,decreasing,medium,none,0.0,100.0,111.59,92.27,-75.5,475.25,57.49,42.05,0,3.64,0.28,1.01,43.3,0.03,100.0,100.0,100.0,none,False,excellent,False,25.0,-1.0,100.0,wifi+router,False,normal,0.0
2026-03-30T00:04:19.323338,Z1,C1,N1,workstation,55.0,21.333333333333332,0.0,3.9225792816438925,26.150528544292616,13.6,53.4,17,28.676773784493168,browsing,0.33,process,False,Monday,0,-36,86,40,5GHz,False,0,1,5,1,0.175,4.37,excellent,95,excellent,95,excellent,wifi,95,-73,-16,8.0,12,249,32CED3,4G,42690,32CE,3,0.17,-4.02,decreasing,none,none,0.0,100.0,109.17,92.76,12.25,475.25,54.86,41.75,1,3.64,0.28,1.01,40.0,0.1,100.0,100.0,100.0,none,False,excellent,False,20.0,-1.0,100.0,wifi+router,False,normal,0.0
2026-03-30T00:04:53.156448,Z1,C1,N1,workstation,58.75,20.0,0.0,3.81007589383469,25.400505958897934,4.0,53.4,17,30.518022768150406,browsing,0.33,process,False,Monday,0,-41,66,40,5GHz,False,0,1,13,1,2.291,4.37,good,80,excellent,95,excellent,cellular,95,-73,-11,7.0,11,249,32CED3,4G,42690,32CE,13,2.29,2.12,decreasing,medium,none,0.0,100.0,109.7,92.43,10.0,475.0,55.34,41.25,1,3.66,0.28,1.01,36.7,-0.07,100.0,100.0,100.0,none,False,excellent,False,16.7,-1.0,100.0,wifi+router,False,normal,0.0
2026-03-30T00:06:02.577555,Z1,C1,N1,workstation,43.25,15.333333333333334,0.0,3.81007589383469,25.400505958897934,5.9,53.3,20,22.768022768150406,browsing,0.33,process,False,Monday,0,-41,86,40,5GHz,False,0,1,8,1,0.295,4.38,good,80,excellent,95,excellent,cellular,95,-73,-11,7.0,11,249,32CED3,4G,42690,32CE,13,0.29,-2.0,decreasing,none,none,0.0,100.0,109.52,92.55,-32.25,475.0,55.3,41.3,0,3.68,0.27,1.01,36.7,-0.13,100.0,100.0,100.0,none,False,excellent,False,14.3,-1.0,100.0,wifi+router,False,normal,0.0
2026-03-30T00:06:36.942964,Z1,C1,N1,workstation,157.25,90.33333333333333,0.0,3.748810723476591,24.99207148984394,7.4,53.1,20,79.74964321704297,browsing,0.33,process,False,Monday,0,-45,86,40,5GHz,False,0,1,7,1,2.233,3.94,good,80,excellent,95,excellent,cellular,95,-74,-10,6.0,11,249,32CED3,4G,42690,32CE,19,2.23,1.94,decreasing,medium,none,0.0,100.0,112.24,92.71,68.0,475.0,56.48,41.77,1,3.68,0.27,1.01,36.7,-0.27,100.0,100.0,100.0,none,False,excellent,False,25.0,-1.0,100.0,wifi+router,True,latency_degradation,0.0435
2026-03-30T00:07:47.540285,Z1,C1,N1,workstation,41.0,11.0,0.0,3.748810723476591,24.99207148984394,8.6,53.5,20,21.624643217042976,browsing,0.31,process,False,Monday,0,-45,72,40,5GHz,False,0,3,10,3,0.165,4.39,good,80,excellent,95,excellent,cellular,95,-74,-10,6.0,11,249,32CED3,4G,42690,32CE,19,0.17,-2.06,decreasing,none,none,0.0,100.0,110.64,93.51,-43.0,477.0,55.1,42.56,0,3.68,0.27,1.01,36.7,-0.3,100.0,100.0,100.0,none,False,excellent,False,22.2,-1.0,100.0,wifi+router,False,normal,0.0
